STATION,STATION_NAME,DATE,PRCP,SNWD,SNOW,PSUN,TSUN,TMAX,TMIN,TOBS
GHCND:US1PAWS0005,MCMURRAY 0.2 NE PA US,20150911,99,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1PAWS0005,MCMURRAY 0.2 NE PA US,20150912,53,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1PAWS0005,MCMURRAY 0.2 NE PA US,20150913,46,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1PAWS0005,MCMURRAY 0.2 NE PA US,20150914,8,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1PAWS0005,MCMURRAY 0.2 NE PA US,20150915,0,-9999,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1PAWS0005,MCMURRAY 0.2 NE PA US,20150916,0,-9999,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1PAWS0005,MCMURRAY 0.2 NE PA US,20150917,0,-9999,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1PAWS0005,MCMURRAY 0.2 NE PA US,20150918,0,-9999,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1PAWS0005,MCMURRAY 0.2 NE PA US,20150919,0,-9999,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1PAWS0005,MCMURRAY 0.2 NE PA US,20150920,89,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1PAWS0005,MCMURRAY 0.2 NE PA US,20150921,0,-9999,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1PAWS0005,MCMURRAY 0.2 NE PA US,20150922,0,-9999,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1PAWS0005,MCMURRAY 0.2 NE PA US,20150924,0,-9999,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1PAWS0005,MCMURRAY 0.2 NE PA US,20150925,0,-9999,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1PAWS0005,MCMURRAY 0.2 NE PA US,20150926,0,-9999,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1PAWS0005,MCMURRAY 0.2 NE PA US,20150927,0,-9999,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1PAWS0005,MCMURRAY 0.2 NE PA US,20150928,33,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1PAWS0005,MCMURRAY 0.2 NE PA US,20150929,86,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1PAWS0005,MCMURRAY 0.2 NE PA US,20150930,815,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00360861,BRADDOCK LOCK 2 PA US,20150701,0,0,0,-9999,-9999,244,161,161
GHCND:USC00360861,BRADDOCK LOCK 2 PA US,20150702,0,0,0,-9999,-9999,233,161,161
GHCND:USC00360861,BRADDOCK LOCK 2 PA US,20150703,0,0,0,-9999,-9999,256,156,156
GHCND:USC00360861,BRADDOCK LOCK 2 PA US,20150704,386,0,0,-9999,-9999,272,156,189
GHCND:USC00360861,BRADDOCK LOCK 2 PA US,20150705,0,0,0,-9999,-9999,272,156,156
GHCND:USC00360861,BRADDOCK LOCK 2 PA US,20150706,5,0,0,-9999,-9999,278,156,211
GHCND:USC00360861,BRADDOCK LOCK 2 PA US,20150707,51,0,0,-9999,-9999,267,211,211
GHCND:USC00360861,BRADDOCK LOCK 2 PA US,20150708,94,0,0,-9999,-9999,294,206,228
GHCND:USC00360861,BRADDOCK LOCK 2 PA US,20150709,51,0,0,-9999,-9999,228,200,211
GHCND:USC00360861,BRADDOCK LOCK 2 PA US,20150710,94,0,0,-9999,-9999,294,200,200
GHCND:USC00360861,BRADDOCK LOCK 2 PA US,20150711,5,0,0,-9999,-9999,228,189,189
GHCND:USC00360861,BRADDOCK LOCK 2 PA US,20150712,0,0,0,-9999,-9999,283,178,178
GHCND:USC00360861,BRADDOCK LOCK 2 PA US,20150713,0,0,0,-9999,-9999,272,178,200
GHCND:USC00360861,BRADDOCK LOCK 2 PA US,20150714,25,0,0,-9999,-9999,283,200,211
GHCND:USC00360861,BRADDOCK LOCK 2 PA US,20150716,0,0,0,-9999,-9999,261,150,150
GHCND:USC00360861,BRADDOCK LOCK 2 PA US,20150717,0,0,0,-9999,-9999,256,150,167
GHCND:USC00360861,BRADDOCK LOCK 2 PA US,20150718,0,0,0,-9999,-9999,283,167,239
GHCND:USC00360861,BRADDOCK LOCK 2 PA US,20150719,0,0,0,-9999,-9999,322,233,233
GHCND:USC00360861,BRADDOCK LOCK 2 PA US,20150720,0,0,0,-9999,-9999,328,222,222
GHCND:USC00360861,BRADDOCK LOCK 2 PA US,20150721,43,0,0,-9999,-9999,300,222,228
GHCND:USC00360861,BRADDOCK LOCK 2 PA US,20150722,0,0,0,-9999,-9999,283,161,161
GHCND:USC00360861,BRADDOCK LOCK 2 PA US,20150723,0,0,0,-9999,-9999,250,161,167
GHCND:USC00360861,BRADDOCK LOCK 2 PA US,20150725,0,0,0,-9999,-9999,283,183,183
GHCND:USC00360861,BRADDOCK LOCK 2 PA US,20150726,0,0,0,-9999,-9999,283,183,211
GHCND:USC00360861,BRADDOCK LOCK 2 PA US,20150727,0,0,0,-9999,-9999,322,211,211
GHCND:USC00360861,BRADDOCK LOCK 2 PA US,20150729,0,0,0,-9999,-9999,322,228,228
GHCND:USC00360861,BRADDOCK LOCK 2 PA US,20150730,0,0,0,-9999,-9999,339,228,250
GHCND:USC00360861,BRADDOCK LOCK 2 PA US,20150731,0,0,0,-9999,-9999,294,222,222
GHCND:USC00360861,BRADDOCK LOCK 2 PA US,20150801,0,0,0,-9999,-9999,300,222,233
GHCND:USC00360861,BRADDOCK LOCK 2 PA US,20150802,0,0,0,-9999,-9999,278,189,189
GHCND:USC00360861,BRADDOCK LOCK 2 PA US,20150803,0,0,0,-9999,-9999,300,189,217
GHCND:USC00360861,BRADDOCK LOCK 2 PA US,20150804,203,0,0,-9999,-9999,289,194,194
GHCND:USC00360861,BRADDOCK LOCK 2 PA US,20150805,0,0,0,-9999,-9999,283,178,178
GHCND:USC00360861,BRADDOCK LOCK 2 PA US,20150806,0,0,0,-9999,-9999,267,172,172
GHCND:USC00360861,BRADDOCK LOCK 2 PA US,20150807,0,0,0,-9999,-9999,239,172,172
GHCND:USC00360861,BRADDOCK LOCK 2 PA US,20150808,0,0,0,-9999,-9999,267,172,189
GHCND:USC00360861,BRADDOCK LOCK 2 PA US,20150809,0,0,0,-9999,-9999,294,189,211
GHCND:USC00360861,BRADDOCK LOCK 2 PA US,20150810,0,0,0,-9999,-9999,289,206,206
GHCND:USC00360861,BRADDOCK LOCK 2 PA US,20150811,0,0,0,-9999,-9999,306,206,228
GHCND:USC00360861,BRADDOCK LOCK 2 PA US,20150812,0,0,0,-9999,-9999,283,200,200
GHCND:USC00360861,BRADDOCK LOCK 2 PA US,20150813,0,0,0,-9999,-9999,250,150,150
GHCND:USC00360861,BRADDOCK LOCK 2 PA US,20150814,0,0,0,-9999,-9999,267,150,172
GHCND:USC00360861,BRADDOCK LOCK 2 PA US,20150815,0,0,0,-9999,-9999,300,172,194
GHCND:USC00360861,BRADDOCK LOCK 2 PA US,20150816,0,0,0,-9999,-9999,306,194,194
GHCND:USC00360861,BRADDOCK LOCK 2 PA US,20150817,0,0,0,-9999,-9999,317,194,206
GHCND:USC00360861,BRADDOCK LOCK 2 PA US,20150818,64,0,0,-9999,-9999,328,206,217
GHCND:USC00360861,BRADDOCK LOCK 2 PA US,20150819,145,0,0,-9999,-9999,278,206,206
GHCND:USC00360861,BRADDOCK LOCK 2 PA US,20150820,0,0,0,-9999,-9999,311,206,244
GHCND:USC00360861,BRADDOCK LOCK 2 PA US,20150821,15,0,0,-9999,-9999,272,189,194
GHCND:USC00360861,BRADDOCK LOCK 2 PA US,20150822,0,-9999,0,-9999,-9999,261,156,156
GHCND:USC00360861,BRADDOCK LOCK 2 PA US,20150823,0,-9999,0,-9999,-9999,256,156,161
GHCND:USC00360861,BRADDOCK LOCK 2 PA US,20150824,0,-9999,0,-9999,-9999,272,161,200
GHCND:USC00360861,BRADDOCK LOCK 2 PA US,20150825,0,0,0,-9999,-9999,256,161,161
GHCND:USC00360861,BRADDOCK LOCK 2 PA US,20150826,0,0,0,-9999,-9999,217,128,128
GHCND:USC00360861,BRADDOCK LOCK 2 PA US,20150827,0,0,0,-9999,-9999,233,128,156
GHCND:USC00360861,BRADDOCK LOCK 2 PA US,20150828,0,0,0,-9999,-9999,222,144,144
GHCND:USC00360861,BRADDOCK LOCK 2 PA US,20150829,0,0,0,-9999,-9999,278,144,144
GHCND:USC00360861,BRADDOCK LOCK 2 PA US,20150830,0,0,0,-9999,-9999,289,144,211
GHCND:USC00360861,BRADDOCK LOCK 2 PA US,20150831,8,0,0,-9999,-9999,294,211,211
GHCND:USC00360861,BRADDOCK LOCK 2 PA US,20150901,0,0,0,-9999,-9999,289,206,206
GHCND:USC00360861,BRADDOCK LOCK 2 PA US,20150902,0,0,0,-9999,-9999,300,206,222
GHCND:USC00360861,BRADDOCK LOCK 2 PA US,20150903,0,0,0,-9999,-9999,322,222,222
GHCND:USC00360861,BRADDOCK LOCK 2 PA US,20150904,38,0,0,-9999,-9999,306,211,211
GHCND:USC00360861,BRADDOCK LOCK 2 PA US,20150905,124,0,0,-9999,-9999,306,211,211
GHCND:USC00360861,BRADDOCK LOCK 2 PA US,20150906,0,0,0,-9999,-9999,317,206,206
GHCND:USC00360861,BRADDOCK LOCK 2 PA US,20150907,0,0,0,-9999,-9999,311,206,211
GHCND:USC00360861,BRADDOCK LOCK 2 PA US,20150908,0,0,0,-9999,-9999,317,206,206
GHCND:USC00360861,BRADDOCK LOCK 2 PA US,20150909,0,0,0,-9999,-9999,317,206,217
GHCND:USC00360861,BRADDOCK LOCK 2 PA US,20150910,20,0,0,-9999,-9999,311,211,211
GHCND:USC00360861,BRADDOCK LOCK 2 PA US,20150911,86,0,0,-9999,-9999,222,178,178
GHCND:USC00360861,BRADDOCK LOCK 2 PA US,20150912,18,0,0,-9999,-9999,283,172,172
GHCND:USC00360861,BRADDOCK LOCK 2 PA US,20150913,84,0,0,-9999,-9999,183,144,150
GHCND:USC00360861,BRADDOCK LOCK 2 PA US,20150914,18,0,0,-9999,-9999,172,139,139
GHCND:USC00360861,BRADDOCK LOCK 2 PA US,20150915,0,0,0,-9999,-9999,244,117,117
GHCND:USC00360861,BRADDOCK LOCK 2 PA US,20150916,0,0,0,-9999,-9999,250,117,139
GHCND:USC00360861,BRADDOCK LOCK 2 PA US,20150917,0,0,0,-9999,-9999,267,139,144
GHCND:USC00360861,BRADDOCK LOCK 2 PA US,20150918,0,0,0,-9999,-9999,278,144,156
GHCND:USC00360861,BRADDOCK LOCK 2 PA US,20150919,0,0,0,-9999,-9999,278,156,183
GHCND:USC00360861,BRADDOCK LOCK 2 PA US,20150920,127,0,0,-9999,-9999,294,128,128
GHCND:USC00360861,BRADDOCK LOCK 2 PA US,20150921,0,-9999,0,-9999,-9999,222,128,133
GHCND:USC00360861,BRADDOCK LOCK 2 PA US,20150922,0,0,0,-9999,-9999,200,133,150
GHCND:USC00360861,BRADDOCK LOCK 2 PA US,20150923,0,0,0,-9999,-9999,244,139,139
GHCND:USC00360861,BRADDOCK LOCK 2 PA US,20150924,0,0,0,-9999,-9999,250,139,139
GHCND:USC00360861,BRADDOCK LOCK 2 PA US,20150925,0,0,0,-9999,-9999,272,139,144
GHCND:USC00360861,BRADDOCK LOCK 2 PA US,20150926,0,0,0,-9999,-9999,250,144,161
GHCND:USC00360861,BRADDOCK LOCK 2 PA US,20150927,0,0,0,-9999,-9999,244,161,172
GHCND:USC00360861,BRADDOCK LOCK 2 PA US,20150928,18,0,0,-9999,-9999,239,167,167
GHCND:USC00360861,BRADDOCK LOCK 2 PA US,20150929,48,0,0,-9999,-9999,239,167,200
GHCND:USC00360861,BRADDOCK LOCK 2 PA US,20150930,950,0,0,-9999,-9999,211,178,178
GHCND:US1PAAL0003,SOUTH FAYETTE 2 SE PA US,20150701,33,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1PAAL0003,SOUTH FAYETTE 2 SE PA US,20150704,94,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1PAAL0003,SOUTH FAYETTE 2 SE PA US,20150706,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1PAAL0003,SOUTH FAYETTE 2 SE PA US,20150707,18,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1PAAL0003,SOUTH FAYETTE 2 SE PA US,20150708,160,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1PAAL0003,SOUTH FAYETTE 2 SE PA US,20150709,5,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1PAAL0003,SOUTH FAYETTE 2 SE PA US,20150710,66,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1PAAL0003,SOUTH FAYETTE 2 SE PA US,20150713,30,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1PAAL0003,SOUTH FAYETTE 2 SE PA US,20150714,86,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1PAAL0003,SOUTH FAYETTE 2 SE PA US,20150715,33,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1PAAL0003,SOUTH FAYETTE 2 SE PA US,20150720,3,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1PAAL0003,SOUTH FAYETTE 2 SE PA US,20150721,56,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1PAAL0003,SOUTH FAYETTE 2 SE PA US,20150727,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1PAAL0003,SOUTH FAYETTE 2 SE PA US,20150730,8,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1PAAL0003,SOUTH FAYETTE 2 SE PA US,20150818,71,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1PAAL0003,SOUTH FAYETTE 2 SE PA US,20150830,25,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1PAAL0003,SOUTH FAYETTE 2 SE PA US,20150920,76,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1PAAL0003,SOUTH FAYETTE 2 SE PA US,20150921,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1PAAL0003,SOUTH FAYETTE 2 SE PA US,20150927,0,-9999,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1PAAL0003,SOUTH FAYETTE 2 SE PA US,20150928,30,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1PAAL0003,SOUTH FAYETTE 2 SE PA US,20150929,122,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1PAAL0003,SOUTH FAYETTE 2 SE PA US,20150930,823,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,20150701,0,0,0,-9999,-9999,239,161,-9999
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,20150702,0,0,0,-9999,-9999,256,156,-9999
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,20150703,147,0,0,-9999,-9999,261,133,-9999
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,20150704,0,0,0,-9999,-9999,267,178,-9999
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,20150705,0,0,0,-9999,-9999,278,139,-9999
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,20150706,84,0,0,-9999,-9999,283,200,-9999
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,20150707,366,0,0,-9999,-9999,294,194,-9999
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,20150708,18,0,0,-9999,-9999,228,178,-9999
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,20150709,109,0,0,-9999,-9999,278,194,-9999
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,20150710,8,0,0,-9999,-9999,228,183,-9999
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,20150711,0,0,0,-9999,-9999,283,172,-9999
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,20150712,8,0,0,-9999,-9999,267,167,-9999
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,20150713,0,0,0,-9999,-9999,278,194,-9999
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,20150714,91,0,0,-9999,-9999,267,194,-9999
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,20150715,13,0,0,-9999,-9999,250,156,-9999
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,20150716,0,0,0,-9999,-9999,267,128,-9999
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,20150717,0,0,0,-9999,-9999,283,156,-9999
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,20150718,0,0,0,-9999,-9999,311,239,-9999
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,20150719,61,0,0,-9999,-9999,311,222,-9999
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,20150720,3,0,0,-9999,-9999,294,206,-9999
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,20150721,10,0,0,-9999,-9999,289,161,-9999
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,20150722,0,0,0,-9999,-9999,256,139,-9999
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,20150723,0,0,0,-9999,-9999,272,150,-9999
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,20150724,0,0,0,-9999,-9999,294,128,-9999
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,20150725,0,0,0,-9999,-9999,306,156,-9999
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,20150726,0,0,0,-9999,-9999,306,200,-9999
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,20150727,0,0,0,-9999,-9999,317,200,-9999
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,20150728,0,0,0,-9999,-9999,333,206,-9999
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,20150729,0,0,0,-9999,-9999,328,206,-9999
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,20150730,0,0,0,-9999,-9999,306,211,-9999
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,20150731,0,0,0,-9999,-9999,306,178,-9999
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,20150801,0,0,0,-9999,-9999,283,183,-9999
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,20150802,0,0,0,-9999,-9999,306,178,-9999
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,20150803,236,0,0,-9999,-9999,289,178,-9999
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,20150804,0,0,0,-9999,-9999,283,167,-9999
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,20150805,0,0,0,-9999,-9999,267,156,-9999
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,20150806,0,0,0,-9999,-9999,222,144,-9999
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,20150807,0,0,0,-9999,-9999,256,156,-9999
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,20150808,0,0,0,-9999,-9999,294,167,-9999
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,20150809,0,0,0,-9999,-9999,294,200,-9999
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,20150810,8,0,0,-9999,-9999,289,189,-9999
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,20150811,0,0,0,-9999,-9999,283,183,-9999
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,20150812,0,0,0,-9999,-9999,261,150,-9999
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,20150813,0,0,0,-9999,-9999,261,111,-9999
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,20150814,0,0,0,-9999,-9999,300,150,-9999
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,20150815,0,0,0,-9999,-9999,306,178,-9999
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,20150816,0,0,0,-9999,-9999,317,183,-9999
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,20150817,0,0,0,0,0,322,194,-9999
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,20150818,284,0,0,-9999,-9999,267,200,-9999
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,20150819,0,0,0,-9999,-9999,311,183,-9999
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,20150820,28,0,0,-9999,-9999,267,167,-9999
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,20150821,0,0,0,-9999,-9999,261,133,-9999
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,20150822,0,0,0,-9999,-9999,267,128,-9999
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,20150823,0,0,0,-9999,-9999,283,139,-9999
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,20150824,0,0,0,-9999,-9999,261,167,-9999
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,20150825,0,0,0,-9999,-9999,217,128,-9999
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,20150826,0,0,0,-9999,-9999,200,122,-9999
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,20150827,0,0,0,-9999,-9999,211,150,-9999
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,20150828,0,0,0,-9999,-9999,267,117,-9999
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,20150829,0,0,0,-9999,-9999,289,128,-9999
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,20150830,25,0,0,-9999,-9999,289,194,-9999
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,20150831,0,0,0,-9999,-9999,311,189,-9999
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,20150901,0,0,0,-9999,-9999,317,189,-9999
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,20150902,0,0,0,-9999,-9999,322,211,-9999
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,20150903,0,0,0,-9999,-9999,322,206,-9999
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,20150904,0,0,0,-9999,-9999,317,194,-9999
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,20150905,3,0,0,-9999,-9999,311,194,-9999
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,20150906,0,0,0,-9999,-9999,311,194,-9999
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,20150907,0,0,0,-9999,-9999,328,194,-9999
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,20150908,0,0,0,-9999,-9999,328,189,-9999
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,20150909,51,0,0,-9999,-9999,328,206,-9999
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,20150910,61,0,0,-9999,-9999,233,167,-9999
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,20150911,0,0,0,-9999,-9999,272,133,-9999
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,20150912,127,0,0,-9999,-9999,189,122,-9999
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,20150913,0,0,0,-9999,-9999,178,106,-9999
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,20150914,0,0,0,-9999,-9999,233,94,-9999
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,20150915,0,0,0,-9999,-9999,267,94,-9999
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,20150916,0,0,0,-9999,-9999,283,128,-9999
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,20150917,0,0,0,-9999,-9999,289,128,-9999
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,20150918,0,0,0,-9999,-9999,283,128,-9999
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,20150919,18,0,0,-9999,-9999,283,144,-9999
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,20150920,0,0,0,-9999,-9999,222,111,-9999
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,20150921,0,0,0,-9999,-9999,233,106,-9999
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,20150922,0,0,0,-9999,-9999,256,144,-9999
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,20150923,0,0,0,-9999,-9999,261,111,-9999
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,20150924,0,0,0,-9999,-9999,272,133,-9999
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,20150925,0,0,0,-9999,-9999,250,133,-9999
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,20150926,0,0,0,-9999,-9999,244,150,-9999
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,20150927,33,0,0,-9999,-9999,244,161,-9999
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,20150928,109,0,0,-9999,-9999,222,172,-9999
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,20150929,871,0,0,-9999,-9999,211,178,-9999
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,20150930,18,0,0,-9999,-9999,178,133,-9999
GHCND:USW00014762,PITTSBURGH ALLEGHENY CO AIRPORT PA US,20150701,0,-9999,-9999,-9999,-9999,239,150,-9999
GHCND:USW00014762,PITTSBURGH ALLEGHENY CO AIRPORT PA US,20150702,0,-9999,-9999,-9999,-9999,250,150,-9999
GHCND:USW00014762,PITTSBURGH ALLEGHENY CO AIRPORT PA US,20150703,30,-9999,-9999,-9999,-9999,261,144,-9999
GHCND:USW00014762,PITTSBURGH ALLEGHENY CO AIRPORT PA US,20150704,320,-9999,-9999,-9999,-9999,261,178,-9999
GHCND:USW00014762,PITTSBURGH ALLEGHENY CO AIRPORT PA US,20150705,0,-9999,-9999,-9999,-9999,272,144,-9999
GHCND:USW00014762,PITTSBURGH ALLEGHENY CO AIRPORT PA US,20150706,38,-9999,-9999,-9999,-9999,261,200,-9999
GHCND:USW00014762,PITTSBURGH ALLEGHENY CO AIRPORT PA US,20150707,51,-9999,-9999,-9999,-9999,294,189,-9999
GHCND:USW00014762,PITTSBURGH ALLEGHENY CO AIRPORT PA US,20150708,127,-9999,-9999,-9999,-9999,222,183,-9999
